,Chitwan,NewYork,Bonn,Sydney
2020041401,186.59,0.0,0.0,738.71
2020041402,358.4,0.0,0.0,729.66
2020041403,523.63,0.0,0.0,656.48
2020041404,719.06,0.0,0.0,516.61
2020041405,729.38,0.0,67.52,345.9
2020041406,676.3,0.0,165.94,152.59
2020041407,664.27,0.0,288.34,12.85
2020041408,534.6,0.0,425.01,0.0
2020041409,382.45,0.0,477.46,0.0
2020041410,237.77,15.23,550.19,0.0
2020041411,82.37,112.7,525.7,0.0
2020041412,8.55,256.28,609.99,0.0
2020041413,0.0,447.45,479.04,0.0
2020041414,0.0,570.12,492.49,0.0
2020041415,0.0,538.58,391.8,0.0
2020041416,0.0,665.03,269.86,0.0
2020041417,0.0,664.07,97.48,0.0
2020041418,0.0,686.8,7.89,0.0
2020041419,0.0,506.2,0.0,0.0
2020041420,0.0,430.96,0.0,24.47
2020041421,0.0,243.03,0.0,172.68
2020041422,0.0,103.42,0.0,372.16
2020041423,0.0,8.8,0.0,544.11
2020041500,31.34,0.0,0.0,654.75
2020041501,169.22,0.0,0.0,711.58
2020041502,352.12,0.0,0.0,704.44
2020041503,512.02,0.0,0.0,644.52
2020041504,622.48,0.0,0.0,509.01
2020041505,705.64,0.0,61.68,336.46
2020041506,730.5,0.0,210.42,140.74
2020041507,643.95,0.0,368.3,11.02
2020041508,681.0,0.0,516.59,0.0
2020041509,509.61,0.0,635.52,0.0
2020041510,300.26,13.88,736.48,0.0
2020041511,111.98,81.41,748.66,0.0
2020041512,18.84,227.85,746.8,0.0
2020041513,0.0,402.47,650.82,0.0
2020041514,0.0,713.8,530.47,0.0
2020041515,0.0,821.39,390.95,0.0
2020041516,0.0,863.49,236.52,0.0
2020041517,0.0,819.41,87.55,0.0
2020041518,0.0,588.3,7.57,0.0
2020041519,0.0,707.6,0.0,0.0
2020041520,0.0,560.44,0.0,16.88
2020041521,0.0,364.11,0.0,104.88
2020041522,0.0,162.01,0.0,229.12
2020041523,0.0,15.8,0.0,294.64
2020041600,44.64,0.0,0.0,397.49
2020041601,196.34,0.0,0.0,469.17
2020041602,384.23,0.0,0.0,440.94
2020041603,540.89,0.0,0.0,325.48
2020041604,768.12,0.0,0.0,210.34
2020041605,880.96,0.0,77.12,97.88
2020041606,882.23,0.0,237.62,35.25
2020041607,825.15,0.0,405.08,6.91
2020041608,721.57,0.0,560.66,0.0
2020041609,425.16,0.0,676.02,0.0
2020041610,214.2,18.08,745.26,0.0
2020041611,125.62,161.14,763.1,0.0
2020041612,22.52,373.1,694.21,0.0
2020041613,0.0,581.7,597.19,0.0
2020041614,0.0,720.13,466.3,0.0
2020041615,0.0,750.09,351.26,0.0
2020041616,0.0,628.23,208.39,0.0
2020041617,0.0,558.67,80.36,0.0
2020041618,0.0,621.84,7.12,0.0
2020041619,0.0,524.03,0.0,0.0
2020041620,0.0,400.43,0.0,20.55
2020041621,0.0,240.51,0.0,173.41
2020041622,0.0,110.2,0.0,377.39
2020041623,0.0,13.84,0.0,541.59
2020041700,44.99,0.0,0.0,685.95
2020041701,181.47,0.0,0.0,741.9
2020041702,371.73,0.0,0.0,736.81
2020041703,517.45,0.0,0.0,670.85
2020041704,688.23,0.0,0.0,537.98
2020041705,784.07,0.0,77.68,356.15
2020041706,633.95,0.0,227.18,143.52
2020041707,673.07,0.0,385.35,10.31
2020041708,604.84,0.0,535.68,0.0
2020041709,417.01,0.0,653.92,0.0
2020041710,273.37,23.87,726.73,0.0
2020041711,116.37,175.98,722.12,0.0
2020041712,21.61,401.2,726.02,0.0
2020041713,0.0,597.93,624.18,0.0
2020041714,0.0,710.15,511.02,0.0
2020041715,0.0,739.01,363.09,0.0
2020041716,0.0,682.84,215.27,0.0
2020041717,0.0,547.58,76.87,0.0
2020041718,0.0,306.14,7.05,0.0
2020041719,0.0,252.58,0.0,0.0
2020041720,0.0,137.38,0.0,21.34
2020041721,0.0,93.01,0.0,164.47
2020041722,0.0,33.71,0.0,345.48
2020041723,0.0,9.39,0.0,524.75
2020041800,48.66,0.0,0.0,625.49
2020041801,242.58,0.0,0.0,690.88
2020041802,449.1,0.0,0.0,708.41
2020041803,624.28,0.0,0.0,655.57
2020041804,810.86,0.0,0.0,528.29
2020041805,833.77,0.0,46.72,345.44
2020041806,864.52,0.0,142.27,144.07
2020041807,847.83,0.0,245.92,9.05
2020041808,733.83,0.0,327.29,0.0
2020041809,533.79,0.0,419.23,0.0
2020041810,345.47,12.51,389.48,0.0
2020041811,174.51,24.1,357.25,0.0
2020041812,26.3,85.79,320.43,0.0
2020041813,0.0,178.06,287.26,0.0
2020041814,0.0,260.69,234.62,0.0
2020041815,0.0,326.43,164.36,0.0
2020041816,0.0,370.49,107.38,0.0
2020041817,0.0,310.73,53.73,0.0
2020041818,0.0,220.41,7.55,0.0
2020041819,0.0,202.67,0.0,0.0
2020041820,0.0,161.04,0.0,20.96
2020041821,0.0,105.58,0.0,144.33
2020041822,0.0,56.63,0.0,318.2
2020041823,0.0,15.06,0.0,471.99
2020041900,58.72,0.0,0.0,564.84
2020041901,245.18,0.0,0.0,638.93
2020041902,449.59,0.0,0.0,600.09
2020041903,660.41,0.0,0.0,519.41
2020041904,799.69,0.0,7.2,435.03
2020041905,925.64,0.0,41.09,300.19
2020041906,870.77,0.0,77.06,83.38
2020041907,821.2,0.0,123.11,8.09
2020041908,703.82,0.0,156.82,0.0
2020041909,469.13,0.0,245.38,0.0
2020041910,304.22,27.16,211.29,0.0
2020041911,159.2,191.43,323.59,0.0
2020041912,25.12,397.45,287.61,0.0
2020041913,0.0,591.26,353.52,0.0
2020041914,0.0,750.86,371.96,0.0
2020041915,0.0,863.3,269.25,0.0
2020041916,0.0,918.41,160.01,0.0
2020041917,0.0,910.12,68.63,0.0
2020041918,0.0,844.58,8.74,0.0
2020041919,0.0,479.38,0.0,0.0
2020041920,0.0,286.28,0.0,12.34
2020041921,0.0,155.84,0.0,82.31
2020041922,0.0,53.16,0.0,171.79
2020041923,0.0,12.04,0.0,242.53
2020042000,55.18,0.0,0.0,346.17
2020042001,232.41,0.0,0.0,376.24
2020042002,440.09,0.0,0.0,361.39
2020042003,665.18,0.0,0.0,221.12
2020042004,827.16,0.0,7.77,213.17
2020042005,869.91,0.0,100.05,92.67
2020042006,903.98,0.0,270.19,38.83
2020042007,842.33,0.0,440.64,5.35
2020042008,750.17,0.0,591.48,0.0
2020042009,526.16,0.0,706.51,0.0
2020042010,315.86,13.45,781.46,0.0
2020042011,156.05,69.23,829.63,0.0
2020042012,14.02,127.31,809.79,0.0
2020042013,0.0,191.25,737.06,0.0
2020042014,0.0,286.95,623.57,0.0
2020042015,0.0,334.96,473.41,0.0
2020042016,0.0,472.29,301.1,0.0
2020042017,0.0,521.78,124.85,0.0
2020042018,0.0,607.27,11.87,0.0
2020042019,0.0,465.44,0.0,0.0
2020042020,0.0,368.52,0.0,15.66
2020042021,0.0,251.95,0.0,119.93
2020042022,0.0,106.84,0.0,265.51
2020042023,0.0,20.14,0.0,395.92
2020042100,13.79,0.0,0.0,571.28
2020042101,139.15,0.0,0.0,607.88
2020042102,268.17,0.0,0.0,609.95
2020042103,464.73,0.0,0.0,586.55
2020042104,557.48,0.0,8.49,483.69
2020042105,790.09,0.0,106.14,310.17
2020042106,955.35,0.0,278.49,111.77
2020042107,927.41,0.0,450.97,6.75
2020042108,785.16,0.0,603.43,0.0
2020042109,577.95,0.0,721.13,0.0
2020042110,359.34,23.55,640.85,0.0
2020042111,186.66,117.03,833.68,0.0
2020042112,20.95,264.7,813.16,0.0
2020042113,0.0,412.18,741.2,0.0
2020042114,0.0,408.95,627.23,0.0
2020042115,0.0,168.11,477.33,0.0
2020042116,0.0,202.93,304.18,0.0
2020042117,0.0,541.67,128.23,0.0
2020042118,0.0,409.92,12.88,0.0
2020042119,0.0,452.09,0.0,0.0
2020042120,0.0,493.6,0.0,20.16
2020042121,0.0,315.31,0.0,180.92
2020042122,0.0,154.75,0.0,373.0
2020042123,0.0,20.68,0.0,537.26
2020042200,55.1,0.0,0.0,661.94
2020042201,215.64,0.0,0.0,709.16
2020042202,424.34,0.0,0.0,691.73
2020042203,610.35,0.0,0.0,612.23
2020042204,697.05,0.0,9.78,496.64
2020042205,701.12,0.0,113.48,292.72
2020042206,822.18,0.0,287.62,122.62
2020042207,729.09,0.0,461.52,8.18
2020042208,689.66,0.0,614.64,0.0
2020042209,393.74,0.0,730.95,0.0
2020042210,256.38,41.01,807.27,0.0
2020042211,130.4,230.98,845.41,0.0
2020042212,28.23,439.01,823.28,0.0
2020042213,0.0,616.77,751.57,0.0
2020042214,0.0,779.3,637.69,0.0
2020042215,0.0,824.48,488.02,0.0
2020042216,0.0,936.47,313.85,0.0
2020042217,0.0,939.98,136.52,0.0
2020042218,0.0,868.97,14.69,0.0
2020042219,0.0,784.2,0.0,0.0
2020042220,0.0,620.73,0.0,16.7
2020042221,0.0,421.32,0.0,153.39
2020042222,0.0,203.61,0.0,352.39
2020042223,0.0,28.04,0.0,494.34
2020042300,34.35,0.0,0.0,635.59
2020042301,192.59,0.0,0.0,705.1
2020042302,338.9,0.0,0.0,695.37
2020042303,486.66,0.0,0.0,625.67
2020042304,734.21,0.0,11.15,481.97
2020042305,826.48,0.0,119.91,308.78
2020042306,776.38,0.0,295.31,118.6
2020042307,628.12,0.0,468.48,0.0
2020042308,540.52,0.0,620.24,0.0
2020042309,424.18,0.0,733.93,0.0
2020042310,275.05,21.0,807.89,0.0
2020042311,82.38,42.91,843.1,0.0
2020042312,22.76,103.41,819.36,0.0
2020042313,0.0,229.85,746.8,0.0
2020042314,0.0,361.32,631.5,0.0
2020042315,0.0,355.5,481.77,0.0
2020042316,0.0,459.86,306.97,0.0
2020042317,0.0,582.68,128.91,0.0
2020042318,0.0,484.87,14.8,0.0
2020042319,0.0,417.04,0.0,0.0
2020042320,0.0,342.75,0.0,12.8
2020042321,0.0,187.36,0.0,151.86
2020042322,0.0,84.48,0.0,354.27
2020042323,0.0,15.26,0.0,515.3
2020042400,53.26,0.0,0.0,631.05
2020042401,176.4,0.0,0.0,687.75
2020042402,309.73,0.0,0.0,684.67
2020042403,496.1,0.0,0.0,611.77
2020042404,624.63,0.0,11.67,485.38
2020042405,691.79,0.0,92.89,317.67
2020042406,675.55,0.0,243.84,117.2
2020042407,699.02,0.0,380.67,0.0
2020042408,645.34,0.0,519.8,0.0
2020042409,502.4,0.0,664.77,0.0
2020042410,311.34,15.02,748.66,0.0
2020042411,154.8,33.03,716.62,0.0
2020042412,28.09,60.55,704.23,0.0
2020042413,0.0,106.29,667.76,0.0
2020042414,0.0,196.27,539.88,0.0
2020042415,0.0,163.18,388.21,0.0
2020042416,0.0,270.59,241.19,0.0
2020042417,0.0,290.88,106.79,0.0
2020042418,0.0,200.82,14.39,0.0
2020042419,0.0,190.29,0.0,0.0
2020042420,0.0,165.27,0.0,17.15
2020042421,0.0,102.59,0.0,168.79
2020042422,0.0,73.54,0.0,362.09
2020042423,0.0,17.14,0.0,521.73
2020042500,47.66,0.0,0.0,641.65
2020042501,189.2,0.0,0.0,697.09
2020042502,340.95,0.0,0.0,686.55
2020042503,493.74,0.0,0.0,613.8
2020042504,569.48,0.0,12.94,477.99
2020042505,714.81,0.0,95.03,315.02
2020042506,682.58,0.0,153.59,119.13
2020042507,654.71,0.0,262.83,0.0
2020042508,517.25,0.0,385.42,0.0
2020042509,421.7,0.0,632.58,0.0
2020042510,260.03,36.67,819.55,0.0
2020042511,123.1,142.27,845.55,0.0
2020042512,23.52,266.11,821.19,0.0
2020042513,0.0,469.05,752.99,0.0
2020042514,0.0,627.81,638.99,0.0
2020042515,0.0,698.05,489.48,0.0
2020042516,0.0,713.92,318.04,0.0
2020042517,0.0,646.31,143.63,0.0
2020042518,0.0,601.89,18.76,0.0
2020042519,0.0,535.96,0.0,0.0
2020042520,0.0,361.34,0.0,16.21
2020042521,0.0,222.76,0.0,162.24
2020042522,0.0,101.83,0.0,336.03
2020042523,0.0,18.62,0.0,495.45
2020042600,47.8,0.0,0.0,538.09
2020042601,162.34,0.0,0.0,630.83
2020042602,290.41,0.0,0.0,588.0
2020042603,407.27,0.0,0.0,410.3
2020042604,477.09,0.0,15.23,261.06
2020042605,615.94,0.0,131.02,124.41
2020042606,518.49,0.0,302.69,55.1
2020042607,607.02,0.0,473.88,0.0
2020042608,541.22,0.0,621.77,0.0
2020042609,437.34,0.0,736.96,0.0
2020042610,315.72,18.8,808.62,0.0
2020042611,169.26,28.67,839.49,0.0
2020042612,27.45,98.7,813.67,0.0
2020042613,0.0,125.93,747.23,0.0
2020042614,0.0,89.2,635.58,0.0
2020042615,0.0,82.86,487.33,0.0
2020042616,0.0,118.36,317.72,0.0
2020042617,0.0,160.01,144.96,0.0
2020042618,0.0,187.88,19.89,0.0
2020042619,0.0,126.17,0.0,0.0
2020042620,0.0,52.59,0.0,11.85
2020042621,0.0,59.34,0.0,80.02
2020042622,0.0,38.2,0.0,184.25
2020042623,0.0,16.59,0.0,288.26
2020042700,18.59,0.0,0.0,322.38
2020042701,129.98,0.0,0.0,333.34
2020042702,297.11,0.0,0.0,308.66
2020042703,376.43,0.0,0.0,279.12
2020042704,449.77,0.0,16.77,210.33
2020042705,387.22,0.0,134.0,128.49
2020042706,433.14,0.0,305.38,75.82
2020042707,474.09,0.0,463.3,0.0
2020042708,559.33,0.0,614.45,0.0
2020042709,516.42,0.0,725.94,0.0
2020042710,305.52,21.56,763.09,0.0
2020042711,154.83,63.78,785.55,0.0
2020042712,30.71,129.11,656.25,0.0
2020042713,0.0,193.65,574.5,0.0
2020042714,0.0,296.38,465.66,0.0
2020042715,0.0,245.98,354.41,0.0
2020042716,0.0,286.87,241.67,0.0
2020042717,0.0,343.42,118.11,0.0
2020042718,0.0,364.64,18.58,0.0
2020042719,0.0,342.93,0.0,0.0
2020042720,0.0,210.49,0.0,11.27
2020042721,0.0,148.45,0.0,117.45
2020042722,0.0,91.52,0.0,275.67
2020042723,0.0,18.22,0.0,415.12
2020042800,66.2,0.0,0.0,484.66
2020042801,228.36,0.0,0.0,447.41
2020042802,400.39,0.0,0.0,545.52
2020042803,633.95,0.0,0.0,346.08
2020042804,742.68,0.0,14.55,269.72
2020042805,826.62,0.0,60.32,143.68
2020042806,751.81,0.0,143.55,61.27
2020042807,575.01,0.0,210.98,0.0
2020042808,487.07,0.0,304.2,0.0
2020042809,352.26,0.0,286.43,0.0
2020042810,222.48,38.2,362.29,0.0
2020042811,144.16,186.41,277.5,0.0
2020042812,31.2,391.3,263.95,0.0
2020042813,0.0,614.12,222.86,0.0
2020042814,0.0,770.02,212.59,0.0
2020042815,0.0,876.25,206.51,0.0
2020042816,0.0,949.27,144.97,0.0
2020042817,0.0,939.93,66.02,0.0
2020042818,0.0,871.18,15.89,0.0
2020042819,0.0,753.93,0.0,0.0
2020042820,0.0,560.3,0.0,10.7
2020042821,0.0,363.2,0.0,116.09
2020042822,0.0,169.62,0.0,267.88
2020042823,0.0,29.03,0.0,441.73
2020042900,74.59,0.0,0.0,522.97
2020042901,250.01,0.0,0.0,534.39
2020042902,469.48,0.0,0.0,530.2
2020042903,676.52,0.0,0.0,432.37
2020042904,833.7,0.0,14.09,329.68
2020042905,842.52,0.0,75.07,191.23
2020042906,821.04,0.0,145.29,54.63
2020042907,743.33,0.0,254.73,0.0
2020042908,654.53,0.0,322.85,0.0
2020042909,498.07,0.0,270.12,0.0
2020042910,341.23,28.49,348.7,0.0
2020042911,181.41,103.34,477.28,0.0
2020042912,36.53,231.12,438.1,0.0
2020042913,0.0,415.05,422.17,0.0
2020042914,0.0,355.72,348.55,0.0
2020042915,0.0,351.84,294.71,0.0
2020042916,0.0,437.08,176.39,0.0
2020042917,0.0,442.5,82.65,0.0
2020042918,0.0,347.95,15.91,0.0
2020042919,0.0,303.91,0.0,0.0
2020042920,0.0,156.29,0.0,5.77
2020042921,0.0,118.28,0.0,42.89
2020042922,0.0,39.41,0.0,74.46
2020042923,0.0,15.91,0.0,90.51
2020043000,51.09,0.0,0.0,140.11
2020043001,167.19,0.0,0.0,149.3
2020043002,276.21,0.0,0.0,62.3
2020043003,422.24,0.0,0.0,81.23
2020043004,621.24,0.0,14.5,57.0
2020043005,734.62,0.0,91.85,71.25
2020043006,849.22,0.0,193.4,28.23
2020043007,754.5,0.0,338.71,0.0
2020043008,665.8,0.0,483.01,0.0
2020043009,463.08,0.0,543.11,0.0
2020043010,272.98,20.34,667.46,0.0
2020043011,150.95,73.84,642.87,0.0
2020043012,30.77,86.54,578.9,0.0
2020043013,0.0,145.52,466.44,0.0
2020043014,0.0,181.35,169.31,0.0
2020043015,0.0,267.91,92.27,0.0
2020043016,0.0,309.86,150.66,0.0
2020043017,0.0,280.8,74.55,0.0
2020043018,0.0,221.52,19.65,0.0
2020043019,0.0,102.98,0.0,0.0
2020043020,0.0,115.73,0.0,8.83
2020043021,0.0,63.04,0.0,126.33
2020043022,0.0,31.75,0.0,337.16
2020043023,5.86,12.22,0.0,503.05
2020050100,16.53,0.0,0.0,534.22
2020050101,76.43,0.0,0.0,588.23
2020050102,124.43,0.0,0.0,585.72
2020050103,127.96,0.0,0.0,542.77
2020050104,129.72,0.0,18.08,401.79
2020050105,111.72,0.0,89.27,261.03
2020050106,181.28,0.0,188.24,82.4
2020050107,474.24,0.0,308.97,0.0
2020050108,340.27,0.0,389.61,0.0
2020050109,285.67,0.0,447.27,0.0
2020050110,179.27,23.47,410.32,0.0
2020050111,81.66,81.38,508.02,0.0
2020050112,26.95,144.94,552.82,0.0
2020050113,0.0,230.57,532.64,0.0
2020050114,0.0,351.52,440.6,0.0
2020050115,0.0,485.42,333.3,0.0
2020050116,0.0,530.97,203.24,0.0
2020050117,0.0,543.58,95.31,0.0
2020050118,0.0,596.62,20.95,0.0
2020050119,0.0,480.35,0.0,0.0
2020050120,0.0,341.98,0.0,8.61
2020050121,0.0,216.84,0.0,135.99
2020050122,0.0,125.05,0.0,324.52
2020050123,0.0,30.49,0.0,499.24
2020050200,43.71,0.0,0.0,624.61
2020050201,200.86,0.0,0.0,676.51
2020050202,360.27,0.0,0.0,668.43
2020050203,463.1,0.0,0.0,598.61
2020050204,668.65,0.0,18.2,461.47
2020050205,762.09,0.0,80.02,285.56
2020050206,829.04,0.0,152.68,88.63
2020050207,833.36,0.0,250.56,0.0
2020050208,756.38,0.0,324.51,0.0
2020050209,611.2,0.0,417.64,0.0
2020050210,419.71,54.34,521.27,0.0
2020050211,212.12,234.01,565.71,0.0
2020050212,39.3,441.94,567.02,0.0
2020050213,0.0,637.22,561.47,0.0
2020050214,0.0,788.12,496.4,0.0
2020050215,0.0,886.84,321.97,0.0
2020050216,0.0,945.06,193.91,0.0
2020050217,0.0,878.18,96.28,0.0
2020050218,0.0,727.63,26.81,0.0
2020050219,0.0,726.91,0.0,0.0
2020050220,0.0,548.71,0.0,8.24
2020050221,0.0,365.38,0.0,139.09
2020050222,0.0,174.38,0.0,334.02
2020050223,0.0,31.75,0.0,489.91
2020050300,68.26,0.0,0.0,574.31
2020050301,160.12,0.0,0.0,640.62
2020050302,276.87,0.0,0.0,645.09
2020050303,422.8,0.0,0.0,577.14
2020050304,602.76,0.0,29.43,438.02
2020050305,638.99,0.0,134.09,267.25
2020050306,657.41,0.0,238.38,89.84
2020050307,778.73,0.0,357.7,0.0
2020050308,706.05,0.0,467.27,0.0
2020050309,582.04,0.0,581.66,0.0
2020050310,389.35,29.81,695.7,0.0
2020050311,193.19,124.9,667.5,0.0
2020050312,38.44,237.89,625.08,0.0
2020050313,0.0,378.07,374.2,0.0
2020050314,0.0,360.32,287.85,0.0
2020050315,0.0,512.17,244.74,0.0
2020050316,0.0,602.73,150.87,0.0
2020050317,0.0,631.19,79.36,0.0
2020050318,0.0,685.15,21.48,0.0
2020050319,0.0,715.45,0.0,0.0
2020050320,0.0,576.38,0.0,7.07
2020050321,0.0,397.3,0.0,137.3
2020050322,0.0,202.98,0.0,328.92
2020050323,0.0,38.09,0.0,483.91
2020050400,45.93,0.0,0.0,599.7
2020050401,142.49,0.0,0.0,654.73
2020050402,298.51,0.0,0.0,623.38
2020050403,340.27,0.0,0.0,549.95
2020050404,124.59,0.0,16.73,417.02
2020050405,696.73,0.0,59.16,250.09
2020050406,844.95,0.0,96.55,69.78
2020050407,856.38,0.0,140.72,0.0
2020050408,765.52,0.0,200.96,0.0
2020050409,591.51,0.0,193.06,0.0
2020050410,398.06,47.96,336.36,0.0
2020050411,205.93,226.05,314.68,0.0
2020050412,38.65,447.8,388.2,0.0
2020050413,0.0,632.16,366.66,0.0
2020050414,0.0,775.64,352.51,0.0
2020050415,0.0,659.79,312.34,0.0
2020050416,0.0,610.21,208.09,0.0
2020050417,0.0,535.36,118.82,0.0
2020050418,0.0,565.17,32.16,0.0
2020050419,0.0,524.88,0.0,0.0
2020050420,0.0,522.48,0.0,6.86
2020050421,0.0,346.09,0.0,68.99
2020050422,0.0,176.44,0.0,178.02
2020050423,0.0,35.06,0.0,294.84
2020050500,17.8,0.0,0.0,404.77
2020050501,75.66,0.0,0.0,356.23
2020050502,149.05,0.0,0.0,434.88
2020050503,249.19,0.0,0.0,361.28
2020050504,418.27,0.0,27.0,315.87
2020050505,514.05,0.0,125.43,202.28
2020050506,514.26,0.0,271.21,61.59
2020050507,599.52,0.0,416.15,0.0
2020050508,570.3,0.0,562.4,0.0
2020050509,437.3,0.0,683.23,0.0
2020050510,270.92,61.97,700.34,0.0
2020050511,110.09,264.96,876.22,0.0
2020050512,29.66,477.17,859.16,0.0
2020050513,0.0,669.45,788.55,0.0
2020050514,0.0,825.15,680.64,0.0
2020050515,0.0,903.66,533.18,0.0
2020050516,0.0,908.76,364.58,0.0
2020050517,0.0,443.2,188.3,0.0
2020050518,0.0,387.69,40.07,0.0
2020050519,0.0,664.52,0.0,0.0
2020050520,0.0,512.0,0.0,8.64
2020050521,0.0,364.87,0.0,131.4
2020050522,0.0,172.82,0.0,322.46
2020050523,0.0,35.53,0.0,474.43
2020050600,97.98,0.0,0.0,602.05
2020050601,298.2,0.0,0.0,649.55
2020050602,517.54,0.0,0.0,640.48
2020050603,718.72,0.0,0.0,574.51
2020050604,862.95,0.0,36.78,446.74
2020050605,928.93,0.0,179.45,268.46
2020050606,942.71,0.0,353.0,71.6
2020050607,861.19,0.0,521.42,0.0
2020050608,726.58,0.0,667.9,0.0
2020050609,578.35,0.0,779.33,0.0
2020050610,388.36,31.62,851.73,0.0
2020050611,193.31,94.7,882.81,0.0
2020050612,38.55,185.61,857.96,0.0
2020050613,0.0,253.31,786.08,0.0
2020050614,0.0,297.87,673.84,0.0
2020050615,0.0,159.09,529.16,0.0
2020050616,0.0,255.25,362.12,0.0
2020050617,0.0,203.34,187.7,0.0
2020050618,0.0,219.62,41.34,0.0
2020050619,0.0,227.41,0.0,0.0
2020050620,0.0,131.62,0.0,6.98
2020050621,0.0,78.2,0.0,72.54
2020050622,0.0,89.72,0.0,190.02
2020050623,0.0,19.95,0.0,315.15
2020050700,100.78,0.0,0.0,394.03
2020050701,221.86,0.0,0.0,460.62
2020050702,389.0,0.0,0.0,486.41
2020050703,371.71,0.0,0.0,470.62
2020050704,39.88,0.0,40.61,373.66
2020050705,220.7,0.0,188.15,218.42
2020050706,313.61,0.0,363.57,48.7
2020050707,560.22,0.0,530.29,0.0
2020050708,412.62,0.0,674.55,0.0
2020050709,363.32,0.0,785.38,0.0
2020050710,319.49,69.25,855.96,0.0
2020050711,189.33,261.41,871.21,0.0
2020050712,43.01,475.45,849.3,0.0
2020050713,0.0,668.88,767.75,0.0
2020050714,0.0,820.3,633.14,0.0
2020050715,0.0,882.97,466.12,0.0
2020050716,0.0,859.79,313.3,0.0
2020050717,0.0,945.66,157.59,0.0
2020050718,0.0,862.73,31.08,0.0
2020050719,0.0,751.68,0.0,0.0
2020050720,0.0,602.96,0.0,8.53
2020050721,0.0,381.73,0.0,132.94
2020050722,0.0,202.38,0.0,318.69
2020050723,7.27,38.23,0.0,475.39
2020050800,116.45,0.0,0.0,586.31
2020050801,318.55,0.0,0.0,638.65
2020050802,533.49,0.0,0.0,628.38
2020050803,750.53,0.0,0.0,553.92
2020050804,894.73,0.0,33.94,428.24
2020050805,953.7,0.0,154.13,257.92
2020050806,948.93,0.0,315.2,71.73
2020050807,891.48,0.0,490.42,0.0
2020050808,792.44,0.0,623.77,0.0
2020050809,642.37,0.0,715.19,0.0
2020050810,457.8,16.45,796.1,0.0
2020050811,241.16,87.13,762.98,0.0
2020050812,47.88,110.31,693.53,0.0
2020050813,0.0,136.03,545.26,0.0
2020050814,0.0,292.09,450.23,0.0
2020050815,0.0,213.47,334.34,0.0
2020050816,0.0,213.45,222.88,0.0
2020050817,0.0,226.88,108.15,0.0
2020050818,0.0,214.87,25.51,0.0
2020050819,0.0,150.7,0.0,0.0
2020050820,0.0,96.6,0.0,7.24
2020050821,0.0,139.05,0.0,98.98
2020050822,0.0,37.52,0.0,258.98
2020050823,7.25,18.0,0.0,409.94
2020050900,102.54,0.0,0.0,483.92
2020050901,270.62,0.0,0.0,495.62
2020050902,476.7,0.0,0.0,496.68
2020050903,709.87,0.0,0.0,345.45
2020050904,861.23,0.0,27.62,221.04
2020050905,937.78,0.0,77.3,142.78
2020050906,932.76,0.0,156.23,39.61
2020050907,891.02,0.0,258.8,0.0
2020050908,794.88,0.0,367.15,0.0
2020050909,630.99,0.0,485.81,0.0
2020050910,436.0,84.11,498.91,0.0
2020050911,223.34,284.22,464.68,0.0
2020050912,44.75,492.24,504.48,0.0
2020050913,0.0,684.28,515.43,0.0
2020050914,0.0,822.61,446.27,0.0
2020050915,0.0,891.27,334.64,0.0
2020050916,0.0,785.02,227.27,0.0
2020050917,0.0,552.36,120.7,0.0
2020050918,0.0,629.1,28.55,0.0
2020050919,0.0,559.98,0.0,0.0
2020050920,0.0,385.49,0.0,8.05
2020050921,0.0,247.16,0.0,132.28
2020050922,0.0,166.2,0.0,327.3
2020050923,6.78,39.23,0.0,481.83
2020051000,48.95,0.0,0.0,599.95
2020051001,129.4,0.0,0.0,651.55
2020051002,254.42,0.0,0.0,639.53
2020051003,91.56,0.0,0.0,558.34
2020051004,232.19,0.0,23.98,439.95
2020051005,241.12,0.0,64.13,260.8
2020051006,519.34,0.0,119.29,67.43
2020051007,590.85,0.0,219.43,0.0
2020051008,664.12,0.0,336.78,0.0
2020051009,598.83,0.0,376.1,0.0
2020051010,410.09,82.89,442.55,0.0
2020051011,210.82,279.66,332.18,0.0
2020051012,42.96,477.07,430.88,0.0
2020051013,0.0,647.93,303.39,0.0
2020051014,0.0,780.06,270.97,0.0
2020051015,0.0,887.62,196.75,0.0
2020051016,0.0,903.02,118.62,0.0
2020051017,0.0,904.99,68.89,0.0
2020051018,0.0,880.48,24.79,0.0
2020051019,0.0,769.98,0.0,0.0
2020051020,0.0,610.77,0.0,6.66
2020051021,0.0,418.76,0.0,117.51
2020051022,0.0,210.48,0.0,309.44
2020051023,6.09,45.71,0.0,469.92
2020051100,29.01,0.0,0.0,583.72
2020051101,104.57,0.0,0.0,633.05
2020051102,212.28,0.0,0.0,625.66
2020051103,385.12,0.0,0.0,555.23
2020051104,367.55,0.0,20.41,418.15
2020051105,627.16,0.0,36.75,242.16
2020051106,601.63,0.0,54.19,62.42
2020051107,497.46,0.0,102.4,0.0
2020051108,598.26,0.0,241.73,0.0
2020051109,534.72,0.0,365.59,0.0
2020051110,330.76,35.97,512.73,0.0
2020051111,170.32,118.91,503.66,0.0
2020051112,37.2,123.34,526.42,0.0
2020051113,0.0,322.98,482.38,0.0
2020051114,0.0,357.35,465.35,0.0
2020051115,0.0,433.83,391.76,0.0
2020051116,0.0,659.87,265.0,0.0
2020051117,0.0,553.28,125.35,0.0
