-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2020 through 12/31/2020 
Location: Latitude  51.9812   Longitude 5.6584 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 15.29 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M     MERRA-2 Wind Direction at 50 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,WS50M,WD50M
2020,12,17,8,8.09,222.57
2020,12,17,9,8.06,219.85
2020,12,17,10,8.05,219.05
2020,12,17,11,9.11,223.4
2020,12,17,12,9.5,225.37
2020,12,17,13,8.98,227.36
2020,12,17,14,8.45,228.67
2020,12,17,15,8.33,226.14
2020,12,17,16,8.51,223.51
2020,12,17,17,8.56,220.74
2020,12,17,18,8.23,217.98
2020,12,17,19,7.75,216.35
2020,12,17,20,7.59,212.01
2020,12,17,21,7.35,208.91
2020,12,17,22,7.39,208.0
2020,12,17,23,7.43,206.0
2020,12,18,0,7.55,199.71
2020,12,18,1,7.65,195.82
2020,12,18,2,7.33,190.51
2020,12,18,3,7.13,185.97
2020,12,18,4,7.12,182.96
2020,12,18,5,7.42,181.45
2020,12,18,6,7.85,180.23
2020,12,18,7,8.18,178.03
2020,12,18,8,8.57,179.43
2020,12,18,9,8.97,187.71
2020,12,18,10,9.39,195.15
2020,12,18,11,9.34,192.12
2020,12,18,12,10.03,187.66
2020,12,18,13,10.45,188.77
2020,12,18,14,10.37,189.67
2020,12,18,15,10.02,184.83
2020,12,18,16,9.63,174.78
2020,12,18,17,9.54,170.53
2020,12,18,18,9.33,168.99
2020,12,18,19,9.19,166.93
2020,12,18,20,9.08,164.06
2020,12,18,21,8.78,162.11
2020,12,18,22,8.79,165.54
2020,12,18,23,8.83,169.8
2020,12,19,0,8.66,171.8
2020,12,19,1,8.47,171.03
2020,12,19,2,8.72,166.85
2020,12,19,3,8.63,158.17
2020,12,19,4,8.4,153.24
2020,12,19,5,8.13,154.27
2020,12,19,6,8.17,157.97
2020,12,19,7,8.29,160.51
2020,12,19,8,8.47,161.05
2020,12,19,9,8.5,163.33
2020,12,19,10,8.83,171.76
2020,12,19,11,9.51,181.84
2020,12,19,12,10.25,189.3
2020,12,19,13,10.29,194.69
2020,12,19,14,10.03,197.5
2020,12,19,15,10.0,199.48
2020,12,19,16,9.16,198.14
2020,12,19,17,9.13,195.18
2020,12,19,18,9.07,194.42
2020,12,19,19,8.82,195.26
2020,12,19,20,8.87,197.27
2020,12,19,21,8.66,198.35
2020,12,19,22,8.78,199.48
2020,12,19,23,8.76,197.92
2020,12,20,0,8.77,195.29
2020,12,20,1,8.4,191.97
2020,12,20,2,8.39,186.85
2020,12,20,3,8.38,185.83
2020,12,20,4,8.29,187.26
2020,12,20,5,8.28,187.43
2020,12,20,6,8.26,188.16
2020,12,20,7,7.76,190.97
2020,12,20,8,7.13,193.75
2020,12,20,9,6.83,199.72
2020,12,20,10,6.63,202.3
2020,12,20,11,7.1,207.1
2020,12,20,12,6.84,205.42
2020,12,20,13,7.01,205.62
2020,12,20,14,7.58,208.52
2020,12,20,15,7.93,209.52
2020,12,20,16,8.68,213.18
2020,12,20,17,9.11,216.88
2020,12,20,18,9.3,219.37
2020,12,20,19,9.35,221.04
2020,12,20,20,9.81,221.97
2020,12,20,21,9.68,222.94
2020,12,20,22,9.21,221.42
2020,12,20,23,9.2,222.76
2020,12,21,0,9.09,224.76
2020,12,21,1,8.28,224.01
2020,12,21,2,7.72,215.03
2020,12,21,3,7.05,206.51
2020,12,21,4,6.52,199.24
2020,12,21,5,6.1,187.87
2020,12,21,6,6.05,177.78
2020,12,21,7,6.76,172.43
2020,12,21,8,7.13,170.16
2020,12,21,9,7.26,169.09
2020,12,21,10,8.12,171.98
2020,12,21,11,9.48,173.09
2020,12,21,12,10.51,163.76
2020,12,21,13,11.65,155.55
2020,12,21,14,12.07,160.6
2020,12,21,15,11.94,170.32
2020,12,21,16,12.32,187.91
2020,12,21,17,12.0,202.54
2020,12,21,18,12.01,213.11
2020,12,21,19,11.83,216.84
2020,12,21,20,11.4,213.54
2020,12,21,21,11.45,215.7
2020,12,21,22,11.0,215.17
2020,12,21,23,11.43,213.99
2020,12,22,0,13.33,221.75
2020,12,22,1,14.52,229.47
2020,12,22,2,15.57,232.81
2020,12,22,3,16.11,238.06
2020,12,22,4,15.82,244.08
2020,12,22,5,14.71,249.05
2020,12,22,6,13.3,250.57
2020,12,22,7,12.35,251.45
2020,12,22,8,11.41,253.82
2020,12,22,9,10.63,258.86
2020,12,22,10,9.44,265.39
2020,12,22,11,7.93,271.64
2020,12,22,12,6.67,278.22
2020,12,22,13,5.36,280.41
2020,12,22,14,4.55,282.39
2020,12,22,15,3.73,287.3
2020,12,22,16,2.36,288.32
2020,12,22,17,1.4,291.27
2020,12,22,18,0.64,313.51
2020,12,22,19,0.85,86.29
2020,12,22,20,1.91,127.85
2020,12,22,21,2.27,138.91
2020,12,22,22,2.42,143.13
2020,12,22,23,2.73,145.63
2020,12,23,0,3.32,145.64
2020,12,23,1,4.02,146.5
2020,12,23,2,4.76,150.95
2020,12,23,3,5.53,159.06
2020,12,23,4,5.88,170.9
2020,12,23,5,6.18,180.29
2020,12,23,6,6.28,183.21
2020,12,23,7,6.3,191.66
2020,12,23,8,6.17,205.27
2020,12,23,9,6.85,214.16
2020,12,23,10,7.61,217.58
2020,12,23,11,7.29,210.19
2020,12,23,12,8.2,202.24
2020,12,23,13,9.07,204.38
2020,12,23,14,10.27,213.9
2020,12,23,15,10.4,222.08
2020,12,23,16,9.37,222.53
2020,12,23,17,9.42,221.77
2020,12,23,18,9.48,221.63
2020,12,23,19,9.91,220.91
2020,12,23,20,9.22,218.39
2020,12,23,21,10.11,222.59
2020,12,23,22,12.1,231.52
2020,12,23,23,12.25,234.74
2020,12,24,0,11.14,239.12
2020,12,24,1,9.76,244.44
2020,12,24,2,8.4,254.19
2020,12,24,3,6.27,286.81
2020,12,24,4,6.7,342.41
2020,12,24,5,8.73,4.78
2020,12,24,6,8.42,9.24
2020,12,24,7,6.35,356.19
2020,12,24,8,5.7,337.16
2020,12,24,9,6.56,336.64
2020,12,24,10,7.19,336.16
2020,12,24,11,7.45,333.73
2020,12,24,12,7.82,334.77
2020,12,24,13,7.54,333.75
2020,12,24,14,7.64,332.33
2020,12,24,15,8.02,330.91
2020,12,24,16,8.47,335.11
2020,12,24,17,8.37,339.28
2020,12,24,18,8.37,343.34
2020,12,24,19,8.4,348.58
2020,12,24,20,8.39,355.14
2020,12,24,21,8.62,1.87
2020,12,24,22,8.24,4.84
2020,12,24,23,8.21,4.58
2020,12,25,0,8.14,3.8
2020,12,25,1,8.18,2.03
2020,12,25,2,8.3,359.51
2020,12,25,3,8.27,355.45
2020,12,25,4,8.28,351.15
2020,12,25,5,8.4,347.49
2020,12,25,6,8.34,344.3
2020,12,25,7,8.33,341.91
2020,12,25,8,7.22,335.74
2020,12,25,9,6.01,328.07
2020,12,25,10,6.13,314.74
2020,12,25,11,6.73,327.08
2020,12,25,12,7.03,330.96
2020,12,25,13,6.84,332.73
2020,12,25,14,6.59,333.92
2020,12,25,15,6.75,333.17
